"일자(stdr_de_id)","시간(tmzon_pd_se)","행정동코드(adstrd_code_se)","집계구코드(oa_cd)","생활인구합계(tot_lvpop_co)","남자0~9세(male_f0t9_lvpop_co)","남자10~14세(male_f10t14_lvpop_co)","남자15~19세(male_f15t19_lvpop_co)","남자20~24세(male_f20t24_lvpop_co)","남자25~29세(male_f25t29_lvpop_co)","남자30~34세(male_f30t34_lvpop_co)","남자35~39세(male_f35t39_lvpop_co)","남자40~44세(male_f40t44_lvpop_co)","남자45~49세(male_f45t49_lvpop_co)","남자50~54세(male_f50t54_lvpop_co)","남자55~59세(male_f55t59_lvpop_co)","남자60~64세(male_f60t64_lvpop_co)","남자65~69세(male_f65t69_lvpop_co)","남자70~74세(male_f70t74_lvpop_co)","남자75~79세(male_f75t79_lvpop_co)","남자80세이상(male_above_80_lvpop_co)","여자0~9세(female_f0t9_lvpop_co)","여자10~14세(female_f10t14_lvpop_co)","여자15~19세(female_f15t19_lvpop_co)","여자20~24세(female_f20t24_lvpop_co)","여자25~29세(female_f25t29_lvpop_co)","여자30~34세(female_f30t34_lvpop_co)","여자35~39세(female_f35t39_lvpop_co)","여자40~44세(female_f40t44_lvpop_co)","여자45~49세(female_f45t49_lvpop_co)","여자50~54세(female_f50t54_lvpop_co)","여자55~59세(female_f55t59_lvpop_co)","여자60~64세(female_f60t64_lvpop_co)","여자65~69세(female_f65t69_lvpop_co)","여자70~74세(female_f70t74_lvpop_co)","여자75~79세(female_f75t79_lvpop_co)","여자80세이상(female_above_80_lvpop_co)","등록일자(ldadng_dt)"
"20180808","04","11710670","1113070010011",129.8997,8.6865,36.2855,4.6618,19.3849,0.0003,7.1376,13.8471,10.3531,21.0192,8.9953,42.9415,3.655,15.1791,41.6346,4.8263,0.3779,64.5899,7.4543,5.3055,16.5645,10.5256,11.5786,137.206,24.5005,14.2066,0.5679,0.8423,18.4913,15.4593,24.7934,18.0737,5.897,"2021-08-17 16:06:44"
"20191110","21","11350630","1125052030101",64.0795,10.4597,4.3051,42.7219,0.0634,44.1407,18.9558,18.7326,15.5438,72.5307,9.5921,32.33,28.2777,0.0303,13.2163,2.5975,6.6453,13.4295,2.4515,5.4137,16.5373,18.6461,14.6961,18.1385,2.1882,23.798,31.393,38.0167,23.01,0.45,65.3133,22.7602,7.1091,"2021-08-17 16:06:44"
"20170410","22","11380560","1106081080004",246.7872,12.0387,0.0022,23.6259,3.1442,0.0851,19.8215,9.2469,15.0969,93.7223,10.47,7.4358,62.5816,6.7273,10.5388,19.6833,2.2628,23.3955,3.5229,5.3979,0.1327,11.1765,1.9654,128.1377,8.7826,44.0762,17.2426,23.8925,22.6495,0.2382,11.7586,11.2594,21.7152,"2021-08-17 16:06:44"
"20200626","03","11230536","1112059030302",6759.4381,2.4282,5.9047,0.4558,42.4836,19.4623,28.9189,8.9628,1.8247,10.2307,3.3731,3.9044,5.9418,1.9432,11.7304,0.0158,4.1845,9.44,178.165,4.2829,0.5075,0.9972,3.1312,12.4797,14.891,6.8444,0,1.6781,16.7879,35.1239,8.4813,4.1938,83.6384,"2021-08-17 16:06:44"
"20180531","04","11350630","1118060010004",1027.8019,27.1971,7.3991,21.0711,12.2825,4.4542,3.6381,22.2435,5.9596,31.8445,8.5861,0.0377,5.3283,14.5589,1.8591,11.0949,0.0479,1.9722,0.0254,14.5028,26.7512,6.3501,29.6503,22.0042,15.7845,9.3562,15.0851,62.9548,4.101,3.8431,74.8304,36.8624,5.5826,"2021-08-17 16:06:44"
"20200516","03","11530560","1105056020023",639.909,0,11.0606,16.2415,0.2958,37.9024,19.4517,44.9825,22.1827,2.4659,68.2807,9.7633,8.0141,26.0577,13.9549,5.0175,1.6845,12.0189,1.2665,24.5916,10.6015,11.3415,8.7599,155.7269,12.5137,24.5467,9.1125,11.7393,14.2002,56.708,20.3391,1.4888,15.9635,"2021-08-17 16:06:44"
"20210630","19","11710590","1109071030302",271.2627,3.2204,27.0423,0,20.0658,16.0196,28.2271,26.7722,16.3394,14.3392,28.9629,10.8336,18.7667,22.7338,5.8305,10.4185,2.7746,29.8626,8.8215,7.1995,23.1391,23.0047,9.238,6.5433,32.4961,67.9292,14.3381,6.2209,28.7263,1.0692,2.0278,6.4603,23.4353,"2021-08-17 16:06:44"
"20201028","18","11410685","1116073020015",1442.9434,22.7521,9.2947,9.5528,22.3573,28.5781,12.3402,9.1933,7.2868,7.6103,8.6978,5.9628,39.4239,3.6877,1.6262,8.2307,4.1997,19.0615,18.6546,13.2387,15.3224,14.1703,12.3788,0,49.5311,19.6706,8.1495,277.8552,158.2342,10.0129,3.0016,5.4136,10.0308,"2021-08-17 16:06:44"
"20170727","07","11530780","1113062010019",406.9454,4.6614,6.5673,8.2664,6.3327,25.0229,37.684,28.8866,15.8577,12.7382,11.6331,8.2888,1.2073,54.7755,1.1893,1.3336,8.6704,25.6335,8.0537,6.8015,4.2494,6.63,1.0238,31.6226,10.406,7.7086,8.4245,10.2125,21.1279,4.2375,1.675,14.0236,85.2422,"2021-08-17 16:06:44"
"20180522","05","11380551","1107073010003",1087.2762,0,0.233,4.9595,8.4416,15.5648,6.1428,1.3365,0.017,12.6013,14.1287,7.5655,9.8311,11.1869,5.7312,1.5527,0.7748,11.4076,4.2929,20.4995,11.9755,13.7799,8.541,37.5358,11.2837,10.1499,31.0671,364.2145,6.2032,7.8198,15.5331,0.6995,2.0185,"2021-08-17 16:06:44"
"20191211","21","11710562","1110064050009",746.0138,10.0043,5.7221,0.7163,7.3477,11.8971,0.1485,17.5016,52.5963,16.7924,0.5103,2.6103,35.9738,0.0036,26.4471,0.2841,0.8207,40.7795,2.4811,3.2421,0.9885,27.3127,65.5156,34.1023,11.3782,11.8127,1.1955,12.1092,43.1229,2.4031,6.1553,13.8618,0.7702,"2021-08-17 16:06:44"
"20170425","21","11290630","1123064040007",484.5341,17.0637,4.4464,14.5749,5.2486,12.7708,2.9453,0.3578,25.5497,11.0852,23.4589,8.3796,42.6191,11.192,10.8814,4.3249,15.6849,5.2313,21.4465,8.5084,28.256,24.1148,5.1132,99.2659,17.0921,67.4646,53.4078,34.7199,18.4126,22.5582,5.7295,0,1.9456,"2021-08-17 16:06:44"
"20190722","17","11230710","1116067020306",989.5765,12.4772,9.1855,4.552,37.8695,11.0819,6.1464,1.88,17.1865,25.8941,5.4066,19.8703,7.5507,1.0536,7.1622,2.0431,9.6543,262.1025,1.0717,22.5519,11.4113,0.0572,5.1444,3.2296,20.6157,12.1417,64.4107,2.6749,9.8427,11.5461,13.7919,5.5751,6.7715,"2021-08-17 16:06:44"
"20190915","06","11590660","1107071040009",654.098,70.4913,3.2958,8.7313,5.9059,13.3358,58.959,27.912,25.8534,11.6016,11.8384,2.9575,24.9084,32.8004,3.6873,0.3044,6.0524,7.6641,8.7332,5.3003,27.9843,0.7713,43.4962,3.8796,10.5844,38.1522,9.7752,13.3849,3.2292,10.7441,5.1366,43.5783,0,"2021-08-17 16:06:44"
"20200706","23","11500641","1112058010017",583.3872,151.1437,7.4406,32.0098,16.2346,14.0212,23.4834,1.6607,2.4904,10.4095,13.7303,16.3756,2.4716,17.9927,18.6536,0.4691,12.7975,3.1376,13.3905,7.5692,11.8305,16.7665,27.2644,16.3993,0.3532,8.8545,53.7064,1.1504,20.2412,19.3463,13.0845,29.5341,18.5809,"2021-08-17 16:06:44"
"20180313","22","11620715","1113076010005",444.6332,8.3934,7.1183,3.2922,13.9219,14.1173,36.3578,5.8929,5.5984,9.5787,1.4738,32.9292,40.7271,6.4166,0.9187,3.0682,4.511,6.1442,4.0314,15.0932,9.4519,19.6863,34.1401,3.0915,22.9535,6.1982,5.0249,0,28.9719,20.4283,3.7156,8.7567,4.4108,"2021-08-17 16:06:44"
"20170826","16","11350700","1112057020014",689.5686,3.9711,3.0985,2.5015,20.2113,0.7361,13.1324,41.7137,17.0653,0.4102,6.4117,2.9151,4.1939,0.7157,10.6205,14.8317,1.1005,13.668,4.1276,7.3874,0.7641,3.2515,0.7804,50.4321,28.7501,29.5278,0.0032,28.0718,12.0362,6.4411,19.4701,5.696,3.6703,"2021-08-17 16:06:44"
"20180529","03","11440555","1115061020012",253.9304,8.8336,5.0718,37.863,34.3572,3.8467,48.9048,15.3297,8.3133,5.9439,18.0848,125.4014,1.8746,17.0332,4.9654,1.1348,3.7124,5.2121,5.215,2.384,12.4091,6.9979,9.542,8.1413,1.905,7.1732,5.6692,14.3579,2.7145,0,14.8324,4.4117,3.3051,"2021-08-17 16:06:44"
"20190817","03","11590650","1116069040101",413.0444,0,6.8699,9.8467,13.9528,21.4192,11.3024,146.1562,8.2869,0.0768,19.9437,4.1899,4.61,8.9999,28.193,18.0579,3.0129,0.6545,8.9851,11.0332,4.6683,13.5056,5.6493,4.7395,2.2849,20.7903,2.4367,16.8049,48.3539,12.5028,13.51,64.6762,7.7544,"2021-08-17 16:06:44"
"20190426","21","11410565","1112065020302",1046.8655,7.8923,2.9935,24.9856,22.1082,65.1641,21.9532,27.2397,24.3268,0,3.0006,0.9193,30.0117,1.4889,6.1063,2.1999,0.6432,13.4389,0.3585,20.6985,15.9868,22.7081,37.3231,46.7293,4.4642,18.8361,25.2945,53.2859,2.6267,9.5995,9.3026,2.1655,8.8593,"2021-08-17 16:06:44"
"20170214","21","11230730","1108084030004",11.9578,13.4347,13.5417,2.8838,0.0111,13.9412,0,41.1068,23.1269,38.2651,24.7925,3.1033,11.5051,21.85,3.235,7.7501,3.0012,19.1171,8.9829,6.0148,19.8041,5.296,9.3131,4.6392,12.0355,9.7254,13.7878,3.7794,7.5518,17.0525,11.6036,4.0117,3.5388,"2021-08-17 16:06:44"
"20191123","12","11440720","1122055050002",264.8607,91.944,0.1177,0.0183,7.1302,9.9176,28.3361,1.6435,7.0465,20.5732,41.1421,10.8309,29.3879,1.1763,9.7818,0.274,6.6861,16.436,11.7559,18.9402,8.976,9.7093,4.844,18.3342,100.96,6.4062,1.2075,37.6818,13.0386,0,5.603,1.0838,16.3141,"2021-08-17 16:06:44"
"20190130","12","11350670","1116064050302",39.8242,1.329,0.2744,0.0046,11.1035,0.2649,19.5141,15.5836,13.7708,63.4234,17.3629,6.2652,0.0067,5.2917,5.4059,3.6511,15.2804,9.6906,2.4302,18.5715,32.2056,30.0736,8.1793,3.3661,4.9372,9.3284,49.8224,53.2084,12.1806,21.1619,7.1781,49.3638,3.5944,"2021-08-17 16:06:44"
"20170603","07","11650560","1122057010104",465.8914,16.4274,4.2056,11.2869,3.5184,14.1803,118.0419,0.7964,6.8544,0,20.7195,5.97,9.8465,12.7639,11.2156,0.8154,0.0507,1.2136,8.8468,0.7011,22.5096,5.7005,17.487,8.4197,17.2636,4.9406,16.3334,26.8672,1.0048,3.5458,18.9442,13.557,17.3543,"2021-08-17 16:06:44"
"20211007","05","11620525","1111056061002",180.1291,12.6887,8.1278,2.1684,23.381,5.5894,9.8739,19.1606,0,34.2191,5.0486,15.2326,0.6951,3.3057,22.2977,1.3891,3.2141,25.0396,19.638,5.3273,3.0907,1.2657,82.4535,15.3728,9.7934,23.8109,10.224,28.3686,9.9961,7.2371,5.7134,15.6473,6.1426,"2021-08-17 16:06:44"
"20200819","20","11140635","1121078010101",540.8267,0.7004,14.3413,2.9791,0.2832,13.5837,16.8523,0.2236,10.8163,99.1664,19.1716,4.3399,1.1963,5.8964,14.6628,3.171,7.3594,7.1834,5.5266,29.8681,2.064,13.4192,28.1964,25.1931,0.0017,13.726,14.1506,46.9632,10.508,8.6825,3.9238,3.3179,13.55,"2021-08-17 16:06:44"
"20171011","11","11590605","1121082010004",992.2594,35.4771,8.4071,17.8773,1.2632,1.8164,15.6983,3.94,15.5562,22.2721,1.0607,0.0109,11.9634,2.8824,6.225,0.8658,1.6596,30.5696,12.0043,0.0456,12.8505,6.9999,7.3149,18.6895,3.9551,28.8403,10.7913,33.7729,1.4717,8.7947,8.5835,9.3403,0,"2021-08-17 16:06:44"
"20200725","21","11350625","1115053030001",1098.0798,12.63,12.6652,18.6522,275.4479,20.0665,35.7657,21.0983,0.0205,25.1277,10.0017,0.2482,1.5878,10.8413,13.328,4.5036,10.6674,6.7494,16.75,18.8925,13.579,20.7976,3.964,8.2548,63.2687,18.9043,36.063,27.1679,18.4721,13.1369,21.8967,6.0132,4.8362,"2021-08-17 16:06:44"
